Filtering the log data using "process BEGINSWITH[cd] "Maccy""
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-04-07 21:19:52.559222-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] parent <_TtGC5Maccy13FloatingPanelVS_11ContentView_: 0xb3fc74780> windowNumber=1dec add <SPRoundedWindow: 0xb40356580> windowNumber=1df2 to group
2026-04-07 21:19:52.559518-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window: 1df2 op: 1 relative: 1dec related: 0
2026-04-07 21:19:52.559747-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (BoardServices) [com.apple.BoardServices:XPCErrors] [C:4] Alloc com.apple.backboard.hid-services.xpc
2026-04-07 21:19:52.559770-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40188140] activating connection: mach=false listener=false peer=false name=(anonymous)
2026-04-07 21:19:52.560016-0400 0x3842b6   Default     0x0                  97958  0    Maccy: (BackBoardServices) [com.apple.BackBoard:EventDelivery] BKSHIDEventDeliveryManager - connection activation
2026-04-07 21:19:52.562453-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 1df2 related: 0
2026-04-07 21:19:52.601043-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (SafariPlatformSupport) [com.apple.SafariPlatformSupport:SafariPlatformSupport] -[SPSafariPlatformSupport completionListPreferredContentSizeDidUpdate] with size {0, 0}, in window that is visible
2026-04-07 21:19:52.628177-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] parent <_TtGC5Maccy13FloatingPanelVS_11ContentView_: 0xb3fc74780> windowNumber=1dec remove <SPRoundedWindow: 0xb40356580> windowNumber=1df2 from group
2026-04-07 21:19:52.628583-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window: 1df2 op: 0 relative: 0 related: 0
2026-04-07 21:19:52.703156-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:WindowTab] Indexing 5 items
2026-04-07 21:19:52.703206-0400 0x3842e1   Activity    0xded848             97958  0    Maccy: (CoreSpotlight) end-index-batch
2026-04-07 21:19:52.703304-0400 0x3842e1   Activity    0xded849             97958  0    Maccy: (CoreSpotlight) index-items
2026-04-07 21:19:52.703392-0400 0x3842e1   Default     0xded849             97958  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 21:19:52.703864-0400 0x3842e1   Default     0xded848             97958  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 21:19:52.817492-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40189cc0] activating connection: mach=false listener=false peer=false name=com.apple.coremedia.videodecoder
2026-04-07 21:19:52.817631-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb4018a080] activating connection: mach=false listener=true peer=false name=(anonymous)
2026-04-07 21:19:52.817686-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb4018a080] Connection returned listener port: 0x1e91b
2026-04-07 21:19:52.818435-0400 0x38436a   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb4018c000] activating connection: mach=false listener=false peer=true name=com.apple.xpc.anonymous.0xb4018a080.peer[97960].0xb4018c000
2026-04-07 21:19:52.827492-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb4018a1c0] activating connection: mach=false listener=false peer=false name=com.apple.coremedia.videodecoder
2026-04-07 21:19:52.827593-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb4018a300] activating connection: mach=false listener=true peer=false name=(anonymous)
2026-04-07 21:19:52.827615-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb4018a300] Connection returned listener port: 0x1f21b
2026-04-07 21:19:52.828293-0400 0x38436a   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb4018d500] activating connection: mach=false listener=false peer=true name=com.apple.xpc.anonymous.0xb4018a300.peer[97960].0xb4018d500
2026-04-07 21:19:52.846710-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (CoreGraphics) [com.apple.coregraphics:org.p0deje.Maccy] CGImageGetTransformForOrientationAndSize Invalid orientation parameter
2026-04-07 21:19:52.848505-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (CoreGraphics) [com.apple.coregraphics:org.p0deje.Maccy] CGImageGetTransformForOrientationAndSize Invalid orientation parameter
2026-04-07 21:19:52.877090-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (CoreGraphics) [com.apple.coregraphics:org.p0deje.Maccy] CGImageGetTransformForOrientationAndSize Invalid orientation parameter
2026-04-07 21:19:52.912226-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (CoreGraphics) [com.apple.coregraphics:org.p0deje.Maccy] CGImageGetTransformForOrientationAndSize Invalid orientation parameter
2026-04-07 21:19:52.913972-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (CoreGraphics) [com.apple.coregraphics:org.p0deje.Maccy] CGImageGetTransformForOrientationAndSize Invalid orientation parameter
2026-04-07 21:19:52.932849-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (CoreGraphics) [com.apple.coregraphics:org.p0deje.Maccy] CGImageGetTransformForOrientationAndSize Invalid orientation parameter
2026-04-07 21:19:52.980364-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (CoreGraphics) [com.apple.coregraphics:org.p0deje.Maccy] CGImageGetTransformForOrientationAndSize Invalid orientation parameter
2026-04-07 21:19:52.982753-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (CoreGraphics) [com.apple.coregraphics:org.p0deje.Maccy] CGImageGetTransformForOrientationAndSize Invalid orientation parameter
2026-04-07 21:19:53.002123-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (CoreGraphics) [com.apple.coregraphics:org.p0deje.Maccy] CGImageGetTransformForOrientationAndSize Invalid orientation parameter
2026-04-07 21:19:53.812112-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (LaunchServices) [com.apple.launchservices:datasep] application record search init. Node: <FSNode 0xb40469ea0> { isDir = ?, path = <private> } bundleID: (null) itemID: 0
2026-04-07 21:19:53.818687-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (LaunchServices) [com.apple.launchservices:datasep] application record search init. Node: <FSNode 0xb4046a8c0> { isDir = ?, path = <private> } bundleID: (null) itemID: 0
2026-04-07 21:19:53.829294-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (LaunchServices) [com.apple.launchservices:datasep] application record search init. Node: <FSNode 0xb4046a1a0> { isDir = ?, path = <private> } bundleID: (null) itemID: 0
2026-04-07 21:19:54.052064-0400 0x382d2d   Error       0x0                  97958  0    Maccy: (Sparkle) [org.sparkle-project.Sparkle:Sparkle] Error: Serving updates without an EdDSA key and only using Apple Code Signing is deprecated and may be unsupported in a future release. Visit Sparkle's documentation for more information: https://sparkle-project.org/documentation/#3-segue-for-security-concerns
2026-04-07 21:19:54.086587-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (ServiceManagement) [com.apple.libxpc.SMAppService:all] Service <private> status: 1
2026-04-07 21:19:54.177206-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (SkyLight) [com.apple.SkyLight:processes] 0[outside of RPC]: SLSSetFrontProcessWithInfo(0x0-0x2 window=0 options=0x1
2026-04-07 21:19:54.178658-0400 0x3842e1   Activity    0xded942             97958  0    Maccy: (RunningBoardServices) didChangeInheritances
2026-04-07 21:19:54.195069-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] context (0 -> e2f49fb3) for window 1df3
2026-04-07 21:19:54.208767-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyData('DefaultAsciiKeyboardLayoutPasteboard' (<CFUUID 0xb3f74b760> BE6C8389-DB8C-44A8-BDD9-DAA83DF1949B) gen: -1 item: 1264739405 flavor: 'DefaultAsciiKeyboardLayoutFlavor')
2026-04-07 21:19:54.208791-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] (not-in-cache) - result: -8 generation: 0 null data flags: 0
2026-04-07 21:19:54.209077-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (SafariPlatformSupport) [com.apple.SafariPlatformSupport:SafariPlatformSupport] Cleaning up AutoFill session in response to NSWindowDidResignKeyNotification
2026-04-07 21:19:54.209089-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (SafariPlatformSupport) [com.apple.SafariPlatformSupport:SafariPlatformSupport] -[SFSafariPlatformSupport credentialSelected:] with nil credential
2026-04-07 21:19:54.209175-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window: 1df2 op: 0 relative: 0 related: 0
2026-04-07 21:19:54.209266-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (SafariPlatformSupport) [com.apple.SafariPlatformSupport:SafariPlatformSupport] -[SFSafariPlatformSupport oneTimeCodeSelected:] with nil code
2026-04-07 21:19:54.209367-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] window <_TtGC5Maccy13FloatingPanelVS_11ContentView_: 0xb3fc74780> windowNumber=1dec finishing close
2026-04-07 21:19:54.209532-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window: 1dec op: 0 relative: 0 related: 0
2026-04-07 21:19:54.210399-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IATextInputActions] flushAndSetLastAction calling sendSignal:toChannel:withNullableSessionID:withPayload:
2026-04-07 21:19:54.210697-0400 0x3842e1   Default     0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IASignalAnalytics] channel:<private> signal:<private> sessionID:<private> timestamp:<private> payload:<private>
2026-04-07 21:19:54.210747-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: fetching xpcClient...
2026-04-07 21:19:54.210884-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: ...returning xpcClient 0xb3f4d84a0
2026-04-07 21:19:54.210911-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] server: returning server 0xb3dfccaa0
2026-04-07 21:19:54.211156-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IATextInputActions] flushAndSetLastAction calling sendSignal:toChannel:withNullableSessionID:withPayload:
2026-04-07 21:19:54.211309-0400 0x3842e1   Default     0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IASignalAnalytics] channel:<private> signal:<private> sessionID:<private> timestamp:<private> payload:<private>
2026-04-07 21:19:54.211977-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: fetching xpcClient...
2026-04-07 21:19:54.212106-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: ...returning xpcClient 0xb3f4d84a0
2026-04-07 21:19:54.212130-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] server: returning server 0xb3dfccaa0
2026-04-07 21:19:54.212291-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IATextInputActions] mergeOrConsumeAction calling sendSignal:toChannel:withNullableSessionID:withPayload:
2026-04-07 21:19:54.212430-0400 0x3842e1   Default     0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IASignalAnalytics] channel:<private> signal:<private> sessionID:<private> timestamp:<private> payload:<private>
2026-04-07 21:19:54.212454-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: fetching xpcClient...
2026-04-07 21:19:54.212469-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: ...returning xpcClient 0xb3f4d84a0
2026-04-07 21:19:54.212487-0400 0x3842e1   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] server: returning server 0xb3dfccaa0
2026-04-07 21:19:54.231065-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 1df3 related: 0
2026-04-07 21:19:54.241324-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window: 1df3 op: 1 relative: 0 related: 0
2026-04-07 21:19:54.258287-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] context (a1af42 -> 0) for window 1df2
2026-04-07 21:19:54.258662-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40189400] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-07 21:19:54.258675-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40189680] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-07 21:19:54.289711-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:EFF53110-3FE8-44AC-B2DA-B067782ADC66] Sending action(s) in update: NSSceneFenceAction
2026-04-07 21:19:54.291036-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:E8539750-5C89-46FE-8667-B242EDC2586E] Sending action(s) in update: NSSceneFenceAction
2026-04-07 21:19:54.312711-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (LaunchServices) [com.apple.launchservices:datasep] application record search init. Node: <FSNode 0xb408c6a40> { isDir = y, path = <private> } bundleID: (null) itemID: 0
2026-04-07 21:19:54.312850-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (LaunchServices) [com.apple.launchservices:datasep] application record search init. Node: <FSNode 0xb408c6a40> { isDir = y, path = <private> } bundleID: (null) itemID: 0
2026-04-07 21:19:54.312956-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (SafariPlatformSupport) [com.apple.SafariPlatformSupport:SafariPlatformSupport] -[SFSafariPlatformSupport credentialSelected:] with nil credential
2026-04-07 21:19:54.312985-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (SafariPlatformSupport) [com.apple.SafariPlatformSupport:SafariPlatformSupport] -[SFSafariPlatformSupport oneTimeCodeSelected:] with nil code
2026-04-07 21:19:54.509294-0400 0x382d6d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:WindowTab] Indexing 5 items
2026-04-07 21:19:54.509368-0400 0x382d6d   Activity    0xded9c2             97958  0    Maccy: (CoreSpotlight) end-index-batch
2026-04-07 21:19:54.509649-0400 0x382d6d   Activity    0xded9c3             97958  0    Maccy: (CoreSpotlight) index-items
2026-04-07 21:19:54.509738-0400 0x382d6d   Default     0xded9c3             97958  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 21:19:54.510342-0400 0x382d6d   Default     0xded9c2             97958  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 21:19:56.086839-0400 0x382d2d   Activity    0xded9d8             97958  0    Maccy: (AppKit) trackMouse send action on mouseUp
2026-04-07 21:19:56.086880-0400 0x382d2d   Activity    0xded9d9             97958  0    Maccy: (AppKit) sendActionFrom:
2026-04-07 21:19:56.087104-0400 0x382d2d   Activity    0xded9da             97958  0    Maccy: (AppKit) sendAction:
2026-04-07 21:19:56.103949-0400 0x382d2d   Info        0xded9da             97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Running new animation: <private>
2026-04-07 21:19:56.104061-0400 0x382d2d   Info        0xded9da             97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Running new animation: <private>
2026-04-07 21:19:56.104124-0400 0x382d2d   Info        0xded9da             97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Running new animation: <private>
2026-04-07 21:19:56.104171-0400 0x382d2d   Info        0xded9da             97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Running new animation: <private>
2026-04-07 21:19:56.104189-0400 0x382d2d   Info        0xded9da             97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Running new animation: <private>
2026-04-07 21:19:56.148638-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Retargeting existing animation: <private>
2026-04-07 21:19:56.148807-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Retargeting existing animation: <private>
2026-04-07 21:19:56.148838-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Retargeting existing animation: <private>
2026-04-07 21:19:56.148859-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Retargeting existing animation: <private>
2026-04-07 21:19:56.148878-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Retargeting existing animation: <private>
2026-04-07 21:19:56.629742-0400 0x38429f   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:WindowTab] Indexing 5 items
2026-04-07 21:19:56.629793-0400 0x38429f   Activity    0xdeda20             97958  0    Maccy: (CoreSpotlight) end-index-batch
2026-04-07 21:19:56.629895-0400 0x38429f   Activity    0xdeda21             97958  0    Maccy: (CoreSpotlight) index-items
2026-04-07 21:19:56.629969-0400 0x38429f   Default     0xdeda21             97958  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 21:19:56.630485-0400 0x38429f   Default     0xdeda20             97958  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 21:19:57.203611-0400 0x382d2d   Activity    0xdeda22             97958  0    Maccy: (AppKit) sendAction:
2026-04-07 21:19:58.220258-0400 0x382d2d   Activity    0xdeda23             97958  0    Maccy: (AppKit) sendAction:
2026-04-07 21:19:59.186839-0400 0x382d2d   Activity    0xdeda24             97958  0    Maccy: (AppKit) sendAction:
2026-04-07 21:19:59.469832-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] context (0 -> 197310d) for window 1df4
2026-04-07 21:19:59.474514-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40a55040] activating connection: mach=true listener=false peer=false name=com.apple.sidecar-relay
2026-04-07 21:19:59.476180-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40a55180] activating connection: mach=true listener=false peer=false name=com.apple.pbs.fetch_services
2026-04-07 21:19:59.476910-0400 0x382d2d   Activity    0xdeda25             97958  0    Maccy: (CoreFoundation) Loading Preferences From User CFPrefsD
2026-04-07 21:19:59.477515-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40a552c0] activating connection: mach=true listener=false peer=false name=com.apple.siri.VoiceShortcuts.xpc
2026-04-07 21:19:59.477583-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (VoiceShortcutClient) [com.apple.shortcuts:VoiceShortcutClient] -[VCVoiceShortcutClient unsafeSetupXPCConnection] <private> XPCConnection=<private> resumed to machServiceName=com.apple.siri.VoiceShortcuts.xpc
2026-04-07 21:19:59.508242-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40a55180] invalidated after the last release of the connection object
2026-04-07 21:19:59.517973-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window: 1df4 op: 1 relative: 0 related: 0
2026-04-07 21:19:59.518298-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window: 1df4 op: 1 relative: 0 related: 0
2026-04-07 21:19:59.522080-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreImage) [com.apple.coreimage:api] Software context does not yet support 8bit working format
2026-04-07 21:19:59.522235-0400 0x3842b6   Info        0x0                  97958  0    Maccy: (LaunchServices) [com.apple.launchservices:datasep] application record search init. Node: <FSNode 0xb407cda40> { isDir = y, path = <private> } bundleID: (null) itemID: 0
2026-04-07 21:19:59.522425-0400 0x3842b6   Info        0x0                  97958  0    Maccy: (LaunchServices) [com.apple.launchservices:extensions] Bundle record not found for current process 97958
2026-04-07 21:19:59.532232-0400 0x3842a0   Info        0x0                  97958  0    Maccy: (LaunchServices) [com.apple.launchservices:datasep] application record search init. Node: <FSNode 0xb3f407fa0> { isDir = ?, path = <private> } bundleID: (null) itemID: 0
2026-04-07 21:19:59.532399-0400 0x3842a2   Info        0x0                  97958  0    Maccy: (LaunchServices) [com.apple.launchservices:datasep] application record search init. Node: <FSNode 0xb407ceaa0> { isDir = ?, path = <private> } bundleID: (null) itemID: 0
2026-04-07 21:19:59.532810-0400 0x3842a1   Info        0x0                  97958  0    Maccy: (LaunchServices) [com.apple.launchservices:datasep] application record search init. Node: <FSNode 0xb407ce980> { isDir = ?, path = <private> } bundleID: (null) itemID: 0
2026-04-07 21:19:59.629300-0400 0x3842a2   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:WindowTab] Indexing 5 items
2026-04-07 21:19:59.629345-0400 0x3842a2   Activity    0xdeda27             97958  0    Maccy: (CoreSpotlight) end-index-batch
2026-04-07 21:19:59.629464-0400 0x3842a2   Activity    0xdeda28             97958  0    Maccy: (CoreSpotlight) index-items
2026-04-07 21:19:59.629557-0400 0x3842a1   Default     0xdeda28             97958  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 21:19:59.630047-0400 0x3842a2   Default     0xdeda27             97958  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 21:20:00.843795-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] window <NSPopupMenuWindow: 0xb3ac2fc00> windowNumber=1df4 finishing close
2026-04-07 21:20:00.844369-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window: 1df4 op: 0 relative: 0 related: 0
2026-04-07 21:20:00.847586-0400 0x382d2d   Activity    0xdedba6             97958  0    Maccy: (AppKit) perform action for menu item
2026-04-07 21:20:00.847658-0400 0x382d2d   Activity    0xdedba7             97958  0    Maccy: (AppKit) sendAction:
2026-04-07 21:20:00.849342-0400 0x382d2d   Info        0xdedba6             97958  0    Maccy: (AppKit) [com.apple.AppKit:Menu] Donating invocation type Mouse for menu item <SwiftUI.SwiftUIMenuItem: 0xb3dc006c0, ke mask='<none>', action: menuAction:>
2026-04-07 21:20:00.849521-0400 0x3842a2   Default     0xdedba6             97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40a56440] activating connection: mach=true listener=false peer=false name=com.apple.proactive.app-client.donation
2026-04-07 21:20:00.852082-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] context (197310d -> 0) for window 1df4
2026-04-07 21:20:00.861651-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Running new animation: <private>
2026-04-07 21:20:00.861706-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Running new animation: <private>
2026-04-07 21:20:00.861723-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Running new animation: <private>
2026-04-07 21:20:00.861740-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Running new animation: <private>
2026-04-07 21:20:00.861754-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Animation] Running new animation: <private>
2026-04-07 21:20:00.971068-0400 0x3842b7   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:WindowTab] Indexing 5 items
2026-04-07 21:20:00.971124-0400 0x3842b7   Activity    0xdedba9             97958  0    Maccy: (CoreSpotlight) end-index-batch
2026-04-07 21:20:00.971388-0400 0x3842b7   Activity    0xdedbaa             97958  0    Maccy: (CoreSpotlight) index-items
2026-04-07 21:20:00.971526-0400 0x3842a2   Default     0xdedbaa             97958  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 21:20:00.972055-0400 0x3842a2   Default     0xdedba9             97958  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 21:20:03.904852-0400 0x3842b7   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40189cc0] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-07 21:20:03.904924-0400 0x3842b7   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb4018a080] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-07 21:20:03.904930-0400 0x3842b7   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb4018c000] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-07 21:20:03.906017-0400 0x3842b7   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb4018a1c0] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-07 21:20:03.906033-0400 0x3842b7   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb4018a300] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-07 21:20:03.906037-0400 0x3842b7   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb4018d500] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-07 21:20:08.597803-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (IOKit) [com.apple.iohid:oversized] Released connection: C6D07F7B-A26F-4518-9B12-ACE06C9551C6
{
    UUID = "C6D07F7B-A26F-4518-9B12-ACE06C9551C6";
    caller = "HIToolbox: _TISCopyAttachedKeyboardLanguages + 112";
    dispatchQueue = 0;
    eventCount = 0;
    eventMask = 0;
    port = 94991;
    resetCount = 0;
    runloop = 0;
    services =     (
        4294970668
    );
